ledger,date,entropy,hhi,max_power_ratio,total_entities,theil_index
bitcoin,2010-03-29,,,0.0,0,0.0
bitcoin,2010-12-13,1.0783155075967032,6526.222222222222,0.8,5,0.8620065585893795
bitcoin,2011-05-14,1.57249251819451,3683.333333333333,0.4666666666666667,4,0.2963256056817573
bitcoin,2011-06-28,1.2992294713735344,5336.109458655562,0.7073170731707317,4,0.4857371161369371
bitcoin,2011-08-05,2.078801060751043,2532.123960695389,0.2857142857142857,5,0.1685228182294912
bitcoin,2011-10-08,1.6099075397387788,4247.205785667324,0.6025641025641025,6,0.6758565970959224
bitcoin,2011-12-30,0.9325244099134162,6632.888888888889,0.8,4,0.7399176955850794
bitcoin,2012-03-11,1.9609023216240764,2918.836805555555,0.4166666666666667,5,0.2502439968469209
bitcoin,2012-04-22,2.240149623200048,2244.318181818181,0.3295454545454545,5,0.0566845170805632
bitcoin,2012-05-15,1.9747971995116984,3208.856239159269,0.494949494949495,6,0.4229343582088457
bitcoin,2012-06-17,2.362998675027149,2197.954803686403,0.3258426966292135,7,0.3080042797933589
bitcoin,2012-08-08,2.143681710264245,2680.0,0.41,6,0.3058725357404718
bitcoin,2012-09-26,1.7500189539375388,3822.222222222222,0.5666666666666667,5,0.3964172085858307
bitcoin,2012-11-24,1.97313976728201,2830.114694637781,0.3663366336633663,5,0.2417616458918687
bitcoin,2013-02-09,1.49484889352953,4254.0,0.57,5,0.5732876165209527
bitcoin,2013-04-17,1.834052196197269,3325.0266998932007,0.4433962264150943,7,0.674642040261401
bitcoin,2013-06-21,2.159617779878831,2533.2408370909934,0.3440860215053763,7,0.4489771738451726
bitcoin,2013-09-06,1.973394051687583,3081.167675329299,0.4716981132075472,5,0.2415853893730854
bitcoin,2013-10-24,1.401834352323231,4324.395143680671,0.5233644859813084,5,0.6377603835091759
bitcoin,2013-12-03,0.7770624706891774,7069.686766656463,0.8282828282828283,3,0.5599936279909613
bitcoin,2014-01-18,0.7847616411185977,7518.005540166204,0.8631578947368421,4,0.8423390421669391
bitcoin,2014-03-01,1.1172850742174023,5787.037037037037,0.7314814814814815,4,0.6118513620443888
bitcoin,2014-04-19,0.5195785150712244,8583.069262109553,0.925531914893617,5,1.249293529632958
bitcoin,2014-06-03,0.4557487278371818,8594.386600271617,0.925531914893617,3,0.7827113429239853
bitcoin,2014-07-01,0.8107703059333319,7412.3456790123455,0.8555555555555555,5,1.0474547607946871
bitcoin,2014-07-29,0.7121379302011492,7722.107438016528,0.875,4,0.892677962631169
bitcoin,2014-08-29,1.406963562548328,4676.971380268084,0.6373626373626373,4,0.4110615345889408
bitcoin,2014-09-25,1.2272872453725172,5099.592575826166,0.6595744680851063,4,0.5356036672527485
bitcoin,2014-10-24,1.1036222502396158,5651.851851851852,0.7222222222222222,3,0.3336396375112975
bitcoin,2014-11-21,0.9914307588625516,6900.0,0.825,5,0.9222304772081158
bitcoin,2014-12-19,0.6190290832873733,8089.063662450843,0.8969072164948454,4,0.9572160973546402
bitcoin,2015-01-29,0.3224933618603243,9042.0,0.95,3,0.8750769241453275
bitcoin,2015-04-03,0.5098239344602465,8237.770358542604,0.9036144578313252,3,0.7452292659150115
bitcoin,2015-05-16,0.2222848306856879,9311.224489795915,0.9642857142857144,2,0.5390710768889159
bitcoin,2015-06-24,0.0,10000.0,1.0,1,0.0
bitcoin,2015-08-12,0.1879568984113271,9526.78182609958,0.9759036144578314,3,0.968330494467506
bitcoin,2015-09-28,0.6206151782222065,7920.46505482891,0.8850574712643678,4,0.9561167001224604
bitcoin,2015-11-01,0.7451017713793795,7611.399589421569,0.8681318681318682,4,0.8698291690580527
bitcoin,2015-11-25,1.481610274399068,4744.35196195006,0.6551724137931034,5,0.5824639280457394
bitcoin,2015-12-28,0.6897908928802206,7879.224376731301,0.8842105263157894,5,1.1313112998582484
bitcoin,2016-02-15,0.6854336691652465,7845.059592464437,0.8823529411764706,4,0.9111879458771416
bitcoin,2016-04-01,0.2964316317875232,9176.097781801722,0.9574468085106383,3,0.893141538865804
bitcoin,2016-05-01,1.0116489736856895,6526.197724723603,0.7974683544303798,4,0.6850727272932928
bitcoin,2016-06-02,1.4662516490928044,4494.632798384526,0.6185567010309279,4,0.3699661645598429
bitcoin,2016-07-02,0.7202639381501349,7695.882070181061,0.8734177215189873,4,0.8870454431321219
bitcoin,2016-08-16,1.3671790890655895,5114.535610162432,0.6836734693877551,5,0.6617815815277728
bitcoin,2016-09-17,1.0482127699741066,6312.0,0.78,4,0.6597286349854083
bitcoin,2016-10-15,0.915416091314126,6757.894736842106,0.8105263157894737,4,0.7517762783862987
bitcoin,2016-11-11,1.336803745577798,5221.038740691865,0.6990291262135923,4,0.4596926139106655
bitcoin,2016-12-09,1.5311910863907745,4051.38626796342,0.5662650602409639,4,0.3249535766896059
bitcoin,2017-01-07,1.817646549125696,3057.8512396694214,0.4090909090909091,4,0.1263977803389004
bitcoin,2017-01-31,1.1722670153468244,5936.883629191321,0.7564102564102564,4,0.5737407845688173
bitcoin,2017-02-27,0.6804748013205202,7332.899305555556,0.84375,3,0.6269430986907022
bitcoin,2017-03-21,1.4266717189549247,4543.618230021461,0.6179775280898876,4,0.3974008815416737
